Date,Open,High,Low,Close,Adj Close,Volume
2021-04-20,4.525480,4.741785,4.108529,4.735300,4.735300,541368156
2021-04-21,4.737135,4.841340,4.416145,4.444183,4.444183,342629878
2021-04-22,4.431896,4.788036,4.078226,4.109978,4.109978,429970493
2021-04-23,4.112336,4.215321,3.391711,3.976820,3.976820,582888919
2021-04-24,3.983165,3.983165,3.644739,3.666897,3.666897,220065857
2021-04-25,3.677264,3.958094,3.502543,3.675871,3.675871,187444044
2021-04-26,3.681637,4.412210,3.639260,4.325499,4.325499,307522014
2021-04-27,4.326556,4.541488,4.265751,4.491631,4.491631,242285378
2021-04-28,4.491051,4.589215,4.208692,4.323057,4.323057,225438571
2021-04-29,4.327954,4.473979,4.211931,4.324745,4.324745,175043809
2021-04-30,4.323086,4.692276,4.231595,4.670291,4.670291,209225512
2021-05-01,4.667805,4.902007,4.574062,4.842826,4.842826,176685164
2021-05-02,4.836616,4.871792,4.542276,4.660953,4.660953,154057726
2021-05-03,4.661320,5.055123,4.654272,4.978784,4.978784,273383257
2021-05-04,4.982018,5.040212,4.513263,4.576566,4.576566,389294725
2021-05-05,4.568027,5.583112,4.508084,5.498723,5.498723,609462011
2021-05-06,5.501740,6.667553,5.379901,6.246004,6.246004,1099868970
2021-05-07,6.282731,6.960340,5.563992,5.857880,5.857880,903430996
2021-05-08,5.827451,5.995825,5.612302,5.737237,5.737237,416763486
2021-05-09,5.736291,5.879784,5.352483,5.838542,5.838542,303168256
2021-05-10,5.830414,5.955128,4.870188,5.085205,5.085205,384408297
2021-05-11,5.100668,5.934585,4.873276,5.843249,5.843249,575796773
2021-05-12,5.867113,6.032956,4.860989,4.860989,4.860989,526275019
2021-05-13,4.922376,5.298220,4.751522,5.073005,5.073005,495155302
2021-05-14,5.069756,5.359617,5.000000,5.330800,5.330800,290191878
2021-05-15,5.330813,5.359707,4.727998,4.761972,4.761972,270426238
2021-05-16,4.752928,5.120869,4.417154,4.673175,4.673175,298812059
2021-05-17,4.669134,4.669134,4.147865,4.281757,4.281757,299740218
2021-05-18,4.255077,4.843403,4.202114,4.700088,4.700088,347384183
2021-05-19,4.700955,4.776226,2.364835,2.973309,2.973309,601324298
2021-05-20,2.970251,3.667484,2.613474,3.439906,3.439906,382990055
2021-05-21,3.426177,3.595168,2.571345,3.022711,3.022711,290044255
2021-05-22,3.019303,3.072350,2.660533,2.818752,2.818752,190309092
2021-05-23,2.823374,2.961564,2.008162,2.401983,2.401983,254453953
2021-05-24,2.391557,2.957748,2.336996,2.892105,2.892105,217842898
2021-05-25,2.897372,3.063018,2.667749,2.992143,2.992143,201505020
2021-05-26,2.992142,3.250253,2.928415,3.218585,3.218585,198636900
2021-05-27,3.223337,3.423102,2.942718,3.159748,3.159748,191160307
2021-05-28,3.168197,3.217379,2.678748,2.786814,2.786814,207197600
2021-05-29,2.785549,2.926613,2.494142,2.628471,2.628471,149538419
2021-05-30,2.629975,2.827007,2.491442,2.700395,2.700395,114093118
2021-05-31,2.695857,2.951485,2.583357,2.951485,2.951485,126532747
2021-06-01,2.946803,3.028388,2.822152,3.002138,3.002138,148207237
2021-06-02,3.001653,3.170945,2.929381,3.124545,3.124545,125471138
2021-06-03,3.124295,3.270043,3.058853,3.195773,3.195773,101556115
2021-06-04,3.199182,3.218328,2.791109,2.921394,2.921394,126713057
2021-06-05,2.923261,3.034300,2.696121,2.820292,2.820292,91019473
2021-06-06,2.818763,3.208162,2.802692,3.156954,3.156954,160447347
2021-06-07,3.154698,3.403429,2.836296,2.857465,2.857465,257832949
2021-06-08,2.861606,2.935388,2.536014,2.839894,2.839894,219192405
2021-06-09,2.834258,2.897504,2.653805,2.875093,2.875093,147850256
2021-06-10,2.882733,2.905919,2.629910,2.682327,2.682327,99388134
2021-06-11,2.692451,2.780506,2.549657,2.589626,2.589626,79808240
2021-06-12,2.591944,2.663463,2.415317,2.597048,2.597048,82823132
2021-06-13,2.598436,2.745010,2.483265,2.732451,2.732451,87435280
2021-06-14,2.734986,2.767221,2.636606,2.727042,2.727042,89441372
2021-06-15,2.750140,2.797010,2.652676,2.752512,2.752512,80501944
2021-06-16,2.699178,2.743314,2.577543,2.597308,2.597308,65599544
2021-06-17,2.597183,2.880734,2.596357,2.831101,2.831101,151805417
2021-06-18,2.830386,2.841168,2.528180,2.610303,2.610303,99217318
2021-06-19,2.615096,2.677763,2.551903,2.564500,2.564500,63534402
2021-06-20,2.564156,2.628484,2.427796,2.596617,2.596617,68232780
2021-06-21,2.592688,2.610718,2.083418,2.086009,2.086009,106861082
2021-06-22,2.087934,2.228116,1.788668,1.985030,1.985030,151395778
2021-06-23,1.985017,2.327716,1.913659,2.221237,2.221237,112642136
2021-06-24,2.254931,2.383788,2.160251,2.367111,2.367111,68981968
2021-06-25,2.371034,2.407762,2.082269,2.119335,2.119335,80371565
2021-06-26,2.117855,2.194121,2.002315,2.130066,2.130066,60632480
2021-06-27,2.129532,2.200983,2.058035,2.194785,2.194785,54460138
2021-06-28,2.197123,2.292826,2.150840,2.260823,2.260823,49113666
2021-06-29,2.266397,2.511437,2.262824,2.491572,2.491572,86722240
2021-06-30,2.500560,2.565252,2.322786,2.565252,2.565252,82473729
2021-07-01,2.566900,2.583562,2.399150,2.491636,2.491636,67419557
2021-07-02,2.488386,2.513593,2.328562,2.486309,2.486309,58810997
2021-07-03,2.488829,2.547904,2.424615,2.539563,2.539563,44608509
2021-07-04,2.548384,2.617835,2.452858,2.564564,2.564564,54210431
2021-07-05,2.564023,2.564023,2.356321,2.384137,2.384137,68820304
2021-07-06,2.386265,2.518205,2.375921,2.425187,2.425187,67334871
2021-07-07,2.424404,2.504319,2.385342,2.434667,2.434667,71279816
2021-07-08,2.442286,2.457652,2.216612,2.278577,2.278577,74578274
2021-07-09,2.275445,2.357059,2.181495,2.315072,2.315072,57865208
2021-07-10,2.315266,2.390126,2.276776,2.345635,2.345635,51223938
2021-07-11,2.344093,2.434680,2.302960,2.394770,2.394770,59768057
2021-07-12,2.396255,2.486630,2.331815,2.376283,2.376283,73902634
2021-07-13,2.369374,2.465673,2.335945,2.384983,2.384983,83970944
2021-07-14,2.386022,2.393464,2.156733,2.298047,2.298047,88611542
2021-07-15,2.296126,2.325132,2.140757,2.175803,2.175803,64044463
2021-07-16,2.178922,2.230074,2.037546,2.042124,2.042124,79742494
2021-07-17,2.041764,2.099419,2.010650,2.038492,2.038492,64939330
2021-07-18,2.039126,2.112612,2.025358,2.059015,2.059015,53784854
2021-07-19,2.058892,2.078459,1.919562,1.938535,1.938535,63687861
2021-07-20,1.940591,1.977196,1.787557,1.827656,1.827656,73017206
2021-07-21,1.827440,2.062862,1.788404,2.028048,2.028048,73717704
2021-07-22,2.031553,2.131262,1.982699,2.127650,2.127650,60388795
2021-07-23,2.125432,2.284715,2.119694,2.282506,2.282506,84604677
2021-07-24,2.282019,2.396247,2.252822,2.395158,2.395158,84389498
2021-07-25,2.392738,2.465361,2.310794,2.456170,2.456170,86926900
2021-07-26,2.455113,2.640779,2.401519,2.410398,2.410398,172734585
2021-07-27,2.407427,2.477312,2.325990,2.421722,2.421722,90969775
2021-07-28,2.423427,2.452489,2.336835,2.362263,2.362263,74243635
2021-07-29,2.370957,2.411157,2.314062,2.391889,2.391889,56841714
2021-07-30,2.396674,2.502535,2.328064,2.502535,2.502535,80153473
2021-07-31,2.500078,2.615453,2.466415,2.565694,2.565694,87664640
2021-08-01,2.557382,2.679438,2.452200,2.492308,2.492308,114595458
2021-08-02,2.491060,2.784287,2.436793,2.639094,2.639094,170917436
2021-08-03,2.635572,2.697694,2.506836,2.566201,2.566201,99482732
2021-08-04,2.574529,2.692697,2.527264,2.682422,2.682422,73242501
2021-08-05,2.684093,2.761605,2.608755,2.723147,2.723147,131522577
2021-08-06,2.721260,2.859371,2.665001,2.850787,2.850787,111551011
2021-08-07,2.855034,3.004615,2.811465,2.906701,2.906701,154034557
2021-08-08,2.910188,2.963217,2.688211,2.708023,2.708023,104450053
2021-08-09,2.708125,2.849619,2.645914,2.802061,2.802061,117873279
2021-08-10,2.801424,2.845550,2.721114,2.785657,2.785657,140836888
2021-08-11,2.787509,3.032710,2.783347,2.941634,2.941634,194723071
2021-08-12,2.941743,3.071365,2.747346,2.850646,2.850646,172633015
2021-08-13,2.858019,3.047136,2.814146,3.044878,3.044878,156478982
2021-08-14,3.045687,3.152234,2.956453,3.135050,3.135050,186057490
2021-08-15,3.134813,3.186821,3.014403,3.173642,3.173642,131697117
2021-08-16,3.169246,3.301871,3.073295,3.098662,3.098662,160618952
2021-08-17,3.089722,3.226942,2.897410,2.908917,2.908917,145128608
2021-08-18,2.907600,2.959493,2.788744,2.866497,2.866497,117861424
2021-08-19,2.860323,3.122940,2.815433,3.114883,3.114883,158805970
2021-08-20,3.115984,3.188361,3.067966,3.186491,3.186491,123147584
2021-08-21,3.188346,3.272685,3.098762,3.149769,3.149769,147822976
2021-08-22,3.160001,3.320366,3.149486,3.250408,3.250408,141950123
2021-08-23,3.249181,3.691550,3.236057,3.673513,3.673513,459011297
2021-08-24,3.670855,3.804492,3.322200,3.366609,3.366609,379824791
2021-08-25,3.374356,4.589931,3.374356,4.281989,4.281989,1096699786
2021-08-26,4.339659,4.339659,3.684272,3.779093,3.779093,614910437
2021-08-27,3.784088,4.678233,3.641972,4.428600,4.428600,866172007
2021-08-28,4.445383,4.818240,4.265757,4.769511,4.769511,500576537
2021-08-29,4.774971,5.197133,4.582375,4.988322,4.988322,882215801
2021-08-30,4.997181,5.087798,4.494026,4.564266,4.564266,638420512
2021-08-31,4.569199,4.725807,4.246002,4.369449,4.369449,393138655
2021-09-01,4.377763,4.636805,4.251875,4.580273,4.580273,250922472
2021-09-02,4.580089,4.593287,4.396040,4.456355,4.456355,165448238
2021-09-03,4.463774,4.604334,4.315475,4.476613,4.476613,207766598
2021-09-04,4.472660,4.704816,4.417963,4.550076,4.550076,217538274
2021-09-05,4.545294,4.706006,4.441467,4.679083,4.679083,244779700
2021-09-06,4.680624,4.862547,4.551141,4.707377,4.707377,327632770
2021-09-07,4.713891,4.816198,3.328056,3.709549,3.709549,524536930
2021-09-08,3.711360,3.805997,3.316599,3.668613,3.668613,276325304
2021-09-09,3.636265,4.803164,3.618378,4.709141,4.709141,806241721
2021-09-10,4.725279,5.805896,4.510908,5.241474,5.241474,2304186771
2021-09-11,5.230733,5.862782,5.133413,5.192629,5.192629,1145803628
2021-09-12,5.191606,6.115942,5.012810,5.955500,5.955500,1071941915
2021-09-13,5.959486,6.687686,5.364505,6.074949,6.074949,2285655760
2021-09-14,6.068176,6.768037,5.792228,6.028688,6.028688,1358307856
2021-09-15,6.031965,6.471114,5.714342,5.846396,5.846396,861320152
2021-09-16,5.840850,5.991208,5.504933,5.940378,5.940378,644195378
2021-09-17,5.906729,5.916787,5.169918,5.212226,5.212226,550382171
2021-09-18,5.217352,5.719787,5.055364,5.465774,5.465774,593639881
2021-09-19,5.457616,5.914456,5.231773,5.547178,5.547178,708279397
2021-09-20,5.558877,5.590703,4.370963,4.483144,4.483144,862201108
2021-09-21,4.526400,4.702854,3.853391,3.994477,3.994477,615697720
2021-09-22,3.994905,4.798043,3.862258,4.798043,4.798043,514581228
2021-09-23,4.776284,5.610710,4.729215,5.295514,5.295514,917892923
2021-09-24,5.298410,6.314666,4.975192,5.986927,5.986927,1893377882
2021-09-25,5.980733,6.404653,5.808768,5.822988,5.822988,1322607071
2021-09-26,5.840915,6.035754,5.512509,5.563145,5.563145,895348203
2021-09-27,5.573161,5.682372,5.162106,5.176386,5.176386,544629173
2021-09-28,5.167031,5.352019,4.664907,4.676891,4.676891,527331548
2021-09-29,4.694236,5.210164,4.594342,4.855949,4.855949,533081850
2021-09-30,4.870355,5.251361,4.834569,5.251361,5.251361,494105389
2021-10-01,5.248902,5.915462,5.201974,5.777957,5.777957,758497437
2021-10-02,5.769304,6.713439,5.640033,6.351862,6.351862,1057706453
2021-10-03,6.345581,7.691170,6.345581,7.498255,7.498255,2151655312
2021-10-04,7.512513,7.904575,7.084935,7.179486,7.179486,1681154129
2021-10-05,7.191228,7.382275,6.715339,6.876318,6.876318,720492555
2021-10-06,6.885568,7.412787,6.247958,6.732214,6.732214,868149107
2021-10-07,6.743714,7.008775,6.463590,6.599607,6.599607,611231888
2021-10-08,6.605279,6.747369,6.256939,6.303857,6.303857,593549384
2021-10-09,6.300036,6.576206,6.237325,6.576206,6.576206,324756983
2021-10-10,6.584895,6.976990,6.014950,6.045878,6.045878,581674405
2021-10-11,6.036437,6.379493,5.769113,5.978298,5.978298,410753578
2021-10-12,5.981124,6.281543,5.732241,6.166060,6.166060,532881957
2021-10-13,6.166672,6.309429,5.933890,6.297070,6.297070,367733461
2021-10-14,6.296153,6.383634,6.098527,6.151861,6.151861,286032340
2021-10-15,6.162245,6.170920,5.817394,5.900106,5.900106,340436614
2021-10-16,5.899250,6.149823,5.896775,5.948977,5.948977,223492562
2021-10-17,5.954458,6.015960,5.501527,5.715036,5.715036,215472918
2021-10-18,5.711823,5.754137,5.502872,5.640272,5.640272,215986798
2021-10-19,5.643275,5.922158,5.611443,5.805056,5.805056,282179407
2021-10-20,5.801132,6.114243,5.658948,6.008933,6.008933,262610379
2021-10-21,6.021440,6.112537,5.691724,5.727598,5.727598,272463455
2021-10-22,5.726660,5.926549,5.658385,5.758012,5.758012,187370479
2021-10-23,5.754829,5.858639,5.704193,5.789277,5.789277,123283051
2021-10-24,5.791551,5.798193,5.411437,5.572120,5.572120,175746303
2021-10-25,5.571626,5.783214,5.517212,5.707592,5.707592,193393920
2021-10-26,5.712670,6.182481,5.703197,5.885719,5.885719,364151920
2021-10-27,5.883935,5.941947,4.859971,5.072358,5.072358,495391613
2021-10-28,5.072243,5.406978,5.026559,5.262197,5.262197,291328421
2021-10-29,5.273636,5.807283,5.204736,5.655840,5.655840,269039412
2021-10-30,5.678696,5.874262,5.370478,5.443960,5.443960,280119990
2021-10-31,5.459610,5.651481,5.229682,5.471066,5.471066,244421012
2021-11-01,5.503626,5.512009,5.245553,5.378391,5.378391,178847990
2021-11-02,5.391524,5.483300,5.299061,5.397443,5.397443,185135620
2021-11-03,5.401406,5.600786,5.250872,5.430292,5.430292,258450778
2021-11-04,5.445562,5.581968,5.315027,5.492340,5.492340,189496560
2021-11-05,5.492705,5.938539,5.403375,5.620191,5.620191,399684304
2021-11-06,5.613630,5.909101,5.418549,5.568375,5.568375,207024015
2021-11-07,5.578031,5.601945,5.466321,5.514384,5.514384,129793854
2021-11-08,5.514665,5.668008,5.449594,5.592771,5.592771,209666135
2021-11-09,5.596006,5.709696,5.405886,5.433343,5.433343,247438532
2021-11-10,5.435285,5.627579,4.658206,5.045966,5.045966,357994245
2021-11-11,5.048104,5.281007,4.973251,5.148964,5.148964,203997547
2021-11-12,5.128948,5.235633,4.864385,5.041583,5.041583,171524891
2021-11-13,5.040096,5.237033,4.953575,5.191324,5.191324,159071541
2021-11-14,5.159216,5.301229,4.977617,5.096939,5.096939,104560564
2021-11-15,5.097089,5.224601,5.011282,5.028214,5.028214,128022696
2021-11-16,5.040629,5.040629,4.403818,4.620707,4.620707,282137907
2021-11-17,4.607716,4.702786,4.452733,4.615937,4.615937,183279631
2021-11-18,4.641075,4.655503,4.105363,4.210245,4.210245,198613700
2021-11-19,4.201814,4.717413,4.135194,4.675553,4.675553,167834846
2021-11-20,4.675181,4.966309,4.675181,4.893774,4.893774,182586741
2021-11-21,4.896659,4.928351,4.630814,4.651323,4.651323,136478274
2021-11-22,4.640125,4.645502,4.375102,4.457155,4.457155,162863699
2021-11-23,4.467401,4.623104,4.391771,4.538596,4.538596,157652034
2021-11-24,4.545984,4.593307,4.290505,4.436109,4.436109,159770042
2021-11-25,4.368808,4.623674,4.314262,4.385451,4.385451,146149402
2021-11-26,4.524540,4.646742,4.013038,4.094169,4.094169,208492674
2021-11-27,4.113995,4.227631,4.048335,4.086541,4.086541,96287540
2021-11-28,4.089245,4.127765,3.810080,4.119476,4.119476,114088669
2021-11-29,4.124517,5.081260,4.107431,4.961912,4.961912,472305314
2021-11-30,4.973688,5.231506,4.639753,4.852569,4.852569,592028779
2021-12-01,4.836709,4.871057,4.540455,4.606347,4.606347,224352596
2021-12-02,4.613772,4.703271,4.434070,4.505710,4.505710,151263145
2021-12-03,4.513645,4.748079,4.154218,4.239315,4.239315,217393950
2021-12-04,4.268667,4.268667,2.920548,3.660828,3.660828,360587679
2021-12-05,3.658969,3.754724,3.327485,3.425855,3.425855,167132893
2021-12-06,3.431883,3.724432,3.270264,3.701846,3.701846,248842385
2021-12-07,3.699012,5.057342,3.620274,5.031225,5.031225,918667945
2021-12-08,5.038941,5.283027,4.578894,5.003813,5.003813,1173755852
2021-12-09,5.002609,5.433427,4.286684,4.290815,4.290815,618158997
2021-12-10,4.299130,4.405816,3.820587,3.840280,3.840280,336449652
2021-12-11,3.853603,4.083670,3.765575,3.997463,3.997463,184238392
2021-12-12,3.994619,4.134068,3.826931,4.012681,4.012681,118944214
2021-12-13,3.993822,4.013498,3.476775,3.595623,3.595623,191186652
2021-12-14,3.584963,4.076766,3.577143,3.838509,3.838509,424634903
2021-12-15,4.011787,4.039079,3.614558,3.982704,3.982704,299234984
2021-12-16,3.979200,4.140420,3.797641,3.807005,3.807005,237210051
2021-12-17,3.807664,3.873442,3.613063,3.700336,3.700336,186208340
2021-12-18,3.699766,3.855445,3.631819,3.775687,3.775687,140063455
2021-12-19,3.780089,3.830927,3.663687,3.678065,3.678065,97943970
2021-12-20,3.682618,3.775765,3.432818,3.621379,3.621379,168843727
2021-12-21,3.621507,3.773372,3.598578,3.756000,3.756000,102721298
2021-12-22,3.754885,4.134608,3.754664,3.994466,3.994466,211071569
2021-12-23,3.994138,4.242215,3.935244,4.183133,4.183133,244831748
2021-12-24,4.213390,4.249302,3.920480,3.959794,3.959794,183282851
2021-12-25,3.975427,4.152920,3.941266,4.061421,4.061421,133624321
2021-12-26,4.048446,4.329483,3.949679,4.288439,4.288439,264143813
2021-12-27,4.285414,4.554505,4.218636,4.487948,4.487948,243114197
2021-12-28,4.493409,4.493409,3.920601,3.955589,3.955589,215319209
2021-12-29,3.955709,4.018771,3.738947,3.813275,3.813275,144297040
2021-12-30,3.845843,3.986847,3.724375,3.840040,3.840040,130040992
2021-12-31,3.840349,3.977310,3.695905,3.827589,3.827589,129577574
2022-01-01,3.828083,4.167828,3.824462,4.167828,4.167828,226799730
2022-01-02,4.166478,4.197347,4.055325,4.104197,4.104197,110591855
2022-01-03,4.104370,4.445614,3.989692,4.248768,4.248768,286421786
2022-01-04,4.249307,4.731726,4.070498,4.434273,4.434273,562566253
2022-01-05,4.435030,4.675799,3.824222,4.004091,4.004091,408255093
2022-01-06,4.004536,4.004536,3.754128,3.943997,3.943997,264449458
2022-01-07,3.943514,3.957881,3.615292,3.746015,3.746015,218726814
2022-01-08,3.746402,3.839778,3.433207,3.532149,3.532149,141941321
2022-01-09,3.532435,3.806616,3.506325,3.728533,3.728533,151101487
2022-01-10,3.727577,3.738352,3.371600,3.554957,3.554957,163017292
2022-01-11,3.554937,3.707236,3.493093,3.669168,3.669168,111381170
2022-01-12,3.669075,3.856338,3.656379,3.830196,3.830196,153849783
2022-01-13,3.830185,3.844000,3.585090,3.593958,3.593958,127724504
2022-01-14,3.594339,3.775765,3.575498,3.753834,3.753834,109057484
2022-01-15,3.753362,3.811310,3.713136,3.751114,3.751114,75733246
2022-01-16,3.750759,3.797142,3.690358,3.762260,3.762260,85285389
2022-01-17,3.762659,3.774692,3.518862,3.560314,3.560314,90914345
2022-01-18,3.559981,3.709204,3.463749,3.626597,3.626597,127242960
2022-01-19,3.628290,3.643037,3.372140,3.430113,3.430113,118136629
2022-01-20,3.430054,3.599718,3.272409,3.274886,3.274886,71138798
2022-01-21,3.275837,3.327234,2.902363,2.936648,2.936648,206682601
2022-01-22,2.937760,3.021371,2.403383,2.595408,2.595408,188497621
2022-01-23,2.597969,2.775807,2.515326,2.705551,2.705551,99800978
2022-01-24,2.706484,2.709418,2.263395,2.622875,2.622875,143276565
2022-01-25,2.622432,2.654487,2.529041,2.583571,2.583571,95132935
2022-01-26,2.583349,2.841456,2.553290,2.623875,2.623875,109637614
2022-01-27,2.623370,2.730852,2.453178,2.611918,2.611918,98869602
2022-01-28,2.610794,2.729827,2.554799,2.714559,2.714559,94295482
2022-01-29,2.714807,2.803797,2.707744,2.769233,2.769233,73365282
2022-01-30,2.770875,3.120037,2.770875,2.935902,2.935902,216637886
2022-01-31,2.935716,3.133893,2.797225,3.107934,3.107934,162758968
2022-02-01,3.107825,3.333394,3.102726,3.329297,3.329297,149141978
2022-02-02,3.330551,3.424757,3.176446,3.310060,3.310060,293689569
2022-02-03,3.309593,3.465022,3.214593,3.344441,3.344441,286197279
2022-02-04,3.344085,3.510843,3.218643,3.506294,3.506294,199369719
2022-02-05,3.505499,3.540999,3.388462,3.438704,3.438704,146599119
2022-02-06,3.439309,3.489956,3.295913,3.421751,3.421751,117965367
2022-02-07,3.421798,3.645680,3.361957,3.605091,3.605091,160208611
2022-02-08,3.607071,3.899343,3.529406,3.852142,3.852142,348147378
2022-02-09,3.850326,4.021648,3.800993,3.893174,3.893174,265336793
2022-02-10,3.892597,3.986199,3.613344,3.629301,3.629301,275710953
2022-02-11,3.628659,3.904474,3.562866,3.779724,3.779724,313321873
2022-02-12,3.789825,3.888041,3.581972,3.614645,3.614645,275595860
2022-02-13,3.614087,3.635025,3.373213,3.404406,3.404406,94570206
