Date,Open,High,Low,Close,Adj Close,Volume
2022-05-11,2.114360,2.176152,1.713114,1.776463,1.776463,261889594
2022-05-12,1.776604,1.876832,1.463867,1.677233,1.677233,195060330
2022-05-13,1.675859,1.924643,1.662084,1.766748,1.766748,88685780
2022-05-14,1.767261,1.863878,1.660869,1.828949,1.828949,56190004
2022-05-15,1.829022,1.914273,1.785738,1.914151,1.914151,57672935
2022-05-16,1.914365,1.915375,1.735237,1.772768,1.772768,61472155
2022-05-17,1.772773,1.870119,1.767782,1.857509,1.857509,48837674
2022-05-18,1.857721,1.885022,1.676188,1.677000,1.677000,47868492
2022-05-19,1.676936,1.770748,1.623856,1.752809,1.752809,50053340
2022-05-20,1.752568,1.795929,1.681550,1.740621,1.740621,47895005
2022-05-21,1.740436,1.857865,1.708674,1.820658,1.820658,59141922
2022-05-22,1.820661,1.994514,1.792201,1.985360,1.985360,95118159
2022-05-23,1.982949,2.050917,1.879402,1.879402,1.879402,83715049
2022-05-24,1.879639,2.144318,1.870348,2.115144,2.115144,191641267
2022-05-25,2.116583,2.140873,2.002827,2.120518,2.120518,97448062
2022-05-26,2.122116,2.249454,1.834710,1.874793,1.874793,151601607
2022-05-27,1.874035,1.890839,1.770449,1.811836,1.811836,98766817
2022-05-28,1.882452,1.975822,1.811910,1.965752,1.965752,81435248
2022-05-29,1.967161,2.019373,1.922102,1.985856,1.985856,80656870
2022-05-30,1.985872,2.189812,1.975097,2.148562,2.148562,88798647
2022-05-31,2.147037,2.192845,2.030465,2.086707,2.086707,77846958
2022-06-01,2.087306,2.120604,1.925567,1.947172,1.947172,82710259
2022-06-02,1.946077,2.010013,1.867453,1.987135,1.987135,76668402
2022-06-03,1.986982,1.987549,1.878071,1.905577,1.905577,51960739
2022-06-04,1.905817,1.921242,1.848644,1.909009,1.909009,48050132
2022-06-05,1.909262,1.988140,1.876290,1.953473,1.953473,46135991
2022-06-06,1.954258,2.157521,1.951817,2.063544,2.063544,81742197
2022-06-07,2.063403,2.188935,1.965571,2.071604,2.071604,217023799
2022-06-08,2.071367,2.151090,2.003746,2.088439,2.088439,119449394
2022-06-09,2.088877,2.258419,2.067725,2.224026,2.224026,139487564
2022-06-10,2.223721,2.317219,1.971885,1.971885,1.971885,155228350
2022-06-11,1.971676,2.062278,1.795530,1.804178,1.804178,124404995
2022-06-12,1.804394,1.843422,1.638429,1.647960,1.647960,111003817
2022-06-13,1.646550,1.646550,1.348963,1.393376,1.393376,153878376
2022-06-14,1.394204,1.461007,1.293459,1.452706,1.452706,101833524
2022-06-15,1.452184,1.523961,1.305801,1.523961,1.523961,103782692
2022-06-16,1.524995,1.537889,1.340265,1.357563,1.357563,116930176
2022-06-17,1.357879,1.460703,1.351078,1.387846,1.387846,60370957
2022-06-18,1.387749,1.413065,1.201064,1.288307,1.288307,68750710
2022-06-19,1.288121,1.408436,1.216423,1.389278,1.389278,61968525
2022-06-20,1.389154,1.456453,1.323514,1.448589,1.448589,57804541
2022-06-21,1.448350,1.517849,1.401672,1.418456,1.418456,71657991
2022-06-22,1.420906,1.426500,1.338563,1.345336,1.345336,49262665
2022-06-23,1.345212,1.445635,1.340709,1.440268,1.440268,44726774
2022-06-24,1.440182,1.573169,1.439161,1.536347,1.536347,54687529
2022-06-25,1.536294,1.574621,1.462309,1.540259,1.540259,40927052
2022-06-26,1.540503,1.590410,1.445256,1.445971,1.445971,40433460
2022-06-27,1.444780,1.634795,1.443416,1.599293,1.599293,105752740
2022-06-28,1.598799,1.680104,1.516944,1.519267,1.519267,93583821
2022-06-29,1.519197,1.557301,1.466568,1.473386,1.473386,53660529
2022-06-30,1.474053,1.481501,1.348895,1.416609,1.416609,50636125
2022-07-01,1.419518,1.462364,1.335754,1.373677,1.373677,60742009
2022-07-02,1.374402,1.501837,1.365832,1.456703,1.456703,97627638
2022-07-03,1.456534,1.465405,1.400742,1.446897,1.446897,46326764
2022-07-04,1.447088,1.558840,1.439662,1.537488,1.537488,56561251
2022-07-05,1.537139,1.552686,1.434841,1.470559,1.470559,50339616
2022-07-06,1.471095,1.558592,1.462340,1.547459,1.547459,49647209
2022-07-07,1.547252,1.592010,1.537649,1.570746,1.570746,57265905
2022-07-08,1.570764,1.596278,1.505098,1.534099,1.534099,51763525
2022-07-09,1.533465,1.644917,1.531217,1.626120,1.626120,73452044
2022-07-10,1.625910,1.658337,1.544752,1.630084,1.630084,53434065
2022-07-11,1.630188,1.704823,1.569197,1.574294,1.574294,121796781
2022-07-12,1.574519,1.619810,1.431367,1.434055,1.434055,71807026
2022-07-13,1.434484,1.518172,1.406257,1.518172,1.518172,68648056
2022-07-14,1.518254,1.578791,1.466771,1.563699,1.563699,50387751
2022-07-15,1.564051,1.616076,1.553243,1.576047,1.576047,50778337
2022-07-16,1.575584,1.629845,1.541576,1.600040,1.600040,31168164
2022-07-17,1.600228,1.636371,1.568355,1.574493,1.574493,38812396
2022-07-18,1.574281,1.743177,1.572520,1.733935,1.733935,67142930
2022-07-19,1.732562,1.783520,1.665733,1.742297,1.742297,66171068
2022-07-20,1.742345,1.775989,1.608823,1.620458,1.620458,76419004
2022-07-21,1.620512,1.685472,1.568292,1.676772,1.676772,52404525
2022-07-22,1.676633,1.740288,1.616785,1.636387,1.636387,46789519
2022-07-23,1.635801,1.680979,1.607697,1.653096,1.653096,35737037
2022-07-24,1.653328,1.717843,1.652583,1.682482,1.682482,44634475
2022-07-25,1.682919,1.684021,1.514460,1.514761,1.514761,46462139
2022-07-26,1.514668,1.554008,1.485130,1.554008,1.554008,59849338
2022-07-27,1.554405,1.642040,1.529414,1.642040,1.642040,60866370
2022-07-28,1.642154,1.746133,1.612487,1.718464,1.718464,66128758
2022-07-29,1.718558,1.772838,1.668721,1.710362,1.710362,61968180
2022-07-30,1.709720,1.858113,1.709210,1.812183,1.812183,94274484
2022-07-31,1.812294,1.845663,1.736474,1.740276,1.740276,58225376
2022-08-01,1.740408,1.848054,1.735867,1.817677,1.817677,54320214
2022-08-02,1.817461,1.828199,1.683990,1.715616,1.715616,54351258
2022-08-03,1.716257,1.785343,1.671046,1.718203,1.718203,37239938
2022-08-04,1.718343,1.850989,1.717095,1.819256,1.819256,68349325
2022-08-05,1.818390,1.883336,1.812519,1.864109,1.864109,45428187
2022-08-06,1.864252,1.898253,1.846708,1.876460,1.876460,30391111
2022-08-07,1.877062,1.929691,1.844829,1.887810,1.887810,28047107
2022-08-08,1.888016,1.944872,1.877642,1.891782,1.891782,42593354
2022-08-09,1.891912,1.917162,1.768930,1.803822,1.803822,39200070
2022-08-10,1.803883,1.869924,1.753348,1.869924,1.869924,35978181
2022-08-11,1.869904,1.953581,1.869904,1.900574,1.900574,42439655
2022-08-12,1.900504,1.924464,1.864362,1.923968,1.923968,28776848
2022-08-13,1.924141,1.943169,1.894330,1.907509,1.907509,24113922
2022-08-14,1.907906,1.955619,1.807488,1.821181,1.821181,45958155
2022-08-15,1.821124,1.863794,1.785742,1.825382,1.825382,43002801
2022-08-16,1.824362,1.906483,1.784757,1.889885,1.889885,48202186
2022-08-17,1.889834,2.023036,1.853519,1.877918,1.877918,91536676
2022-08-18,1.879271,1.887686,1.787395,1.787925,1.787925,36695681
2022-08-19,1.787936,1.788581,1.558399,1.577447,1.577447,65180529
2022-08-20,1.577275,1.635341,1.530032,1.561449,1.561449,33825659
2022-08-21,1.561040,1.645084,1.555195,1.630896,1.630896,37225185
2022-08-22,1.630805,1.632665,1.527184,1.588736,1.588736,45371281
2022-08-23,1.588802,1.603172,1.540899,1.593569,1.593569,35842477
2022-08-24,1.593520,1.638817,1.557853,1.602507,1.602507,45329633
2022-08-25,1.602494,1.676131,1.600418,1.668586,1.668586,47201510
2022-08-26,1.668599,1.670019,1.468967,1.479480,1.479480,57733861
2022-08-27,1.479787,1.486527,1.436321,1.463704,1.463704,37226135
2022-08-28,1.463614,1.492386,1.426832,1.426832,1.426832,25606743
2022-08-29,1.427100,1.533695,1.421347,1.531238,1.531238,29754485
2022-08-30,1.531240,1.548443,1.453881,1.495915,1.495915,28254774
2022-08-31,1.496149,1.576492,1.496149,1.513333,1.513333,30874398
2022-09-01,1.513669,1.538975,1.481094,1.538703,1.538703,24786763
2022-09-02,1.538705,1.562425,1.476561,1.489488,1.489488,32733549
2022-09-03,1.489633,1.522739,1.478294,1.521183,1.521183,21346396
2022-09-04,1.521450,1.557452,1.512033,1.555733,1.555733,20562052
2022-09-05,1.555752,1.564942,1.504640,1.545384,1.545384,23929392
2022-09-06,1.545702,1.589125,1.430972,1.431119,1.431119,41403740
2022-09-07,1.430861,1.501916,1.409265,1.490564,1.490564,26670593
2022-09-08,1.490533,1.598528,1.476715,1.590770,1.590770,50486049
2022-09-09,1.590436,1.660001,1.587355,1.644231,1.644231,49161493
2022-09-10,1.643985,1.678158,1.635374,1.665628,1.665628,34568358
2022-09-11,1.665467,1.736843,1.651085,1.682703,1.682703,55233084
2022-09-12,1.682707,1.721505,1.621276,1.653879,1.653879,48475713
2022-09-13,1.653706,1.677965,1.522810,1.538943,1.538943,60480599
2022-09-14,1.530539,1.619014,1.520501,1.605548,1.605548,40347890
2022-09-15,1.605647,1.608574,1.517365,1.524111,1.524111,50866948
2022-09-16,1.524257,1.548094,1.507270,1.521169,1.521169,37075660
2022-09-17,1.521468,1.553754,1.521468,1.550984,1.550984,21000868
2022-09-18,1.550903,1.569474,1.431137,1.439169,1.439169,31862948
2022-09-19,1.439314,1.499153,1.414962,1.485842,1.485842,42236745
2022-09-20,1.485581,1.520480,1.457754,1.463766,1.463766,37468330
2022-09-21,1.463662,1.517836,1.393048,1.415905,1.415905,58741906
2022-09-22,1.415208,1.519240,1.410625,1.508732,1.508732,42662656
2022-09-23,1.508670,1.548719,1.434427,1.518738,1.518738,40351796
2022-09-24,1.518461,1.548566,1.473553,1.478472,1.478472,26398812
2022-09-25,1.478565,1.506537,1.442657,1.459201,1.459201,20969344
2022-09-26,1.459422,1.476939,1.429083,1.474395,1.474395,23968757
2022-09-27,1.474435,1.540388,1.428363,1.446823,1.446823,34297467
2022-09-28,1.445952,1.454801,1.394621,1.439183,1.439183,32992476
2022-09-29,1.439319,1.447547,1.408782,1.439645,1.439645,24545185
2022-09-30,1.439675,1.461583,1.412048,1.422055,1.422055,28224533
2022-10-01,1.422114,1.432706,1.402007,1.409744,1.409744,13301107
2022-10-02,1.409808,1.419141,1.375038,1.378573,1.378573,17501494
2022-10-03,1.378714,1.447081,1.370570,1.441807,1.441807,31877551
2022-10-04,1.441173,1.467067,1.429292,1.457549,1.457549,22689269
2022-10-05,1.457350,1.457782,1.407178,1.430263,1.430263,19238068
2022-10-06,1.430370,1.452601,1.420749,1.427000,1.427000,25879991
2022-10-07,1.427070,1.433364,1.395693,1.409714,1.409714,18495952
2022-10-08,1.409595,1.424606,1.401025,1.407786,1.407786,11422890
2022-10-09,1.407756,1.428014,1.405181,1.427289,1.427289,11004644
2022-10-10,1.427127,1.440401,1.371497,1.371497,1.371497,16970149
2022-10-11,1.371305,1.371314,1.335693,1.343407,1.343407,18961118
2022-10-12,1.343377,1.362199,1.342403,1.353098,1.353098,12452849
2022-10-13,1.353069,1.415914,1.269677,1.384689,1.384689,48884716
2022-10-14,1.384766,1.433382,1.356641,1.367399,1.367399,26319369
2022-10-15,1.367321,1.379281,1.348186,1.354989,1.354989,12313122
2022-10-16,1.354891,1.370372,1.343824,1.354803,1.354803,13118218
2022-10-17,1.354810,1.392892,1.346206,1.389875,1.389875,17265419
2022-10-18,1.390028,1.406515,1.354379,1.375077,1.375077,23037900
2022-10-19,1.375118,1.378995,1.326732,1.327722,1.327722,25614738
2022-10-20,1.327811,1.355506,1.311348,1.321116,1.321116,20393605
2022-10-21,1.320971,1.350023,1.298229,1.342586,1.342586,19769883
2022-10-22,1.342601,1.350386,1.329817,1.339319,1.339319,11007528
2022-10-23,1.339479,1.378812,1.332215,1.373182,1.373182,16074519
2022-10-24,1.373214,1.391984,1.338582,1.353678,1.353678,48146232
2022-10-25,1.353598,1.411735,1.351904,1.389156,1.389156,28836703
2022-10-26,1.388845,1.455749,1.388215,1.434349,1.434349,32348460
2022-10-27,1.434461,1.483575,1.412283,1.414870,1.414870,31707771
2022-10-28,1.414874,1.459474,1.398495,1.442435,1.442435,27492330
2022-10-29,1.442297,1.480253,1.430294,1.442729,1.442729,32186126
2022-10-30,1.443003,1.481229,1.405319,1.423037,1.423037,27294899
2022-10-31,1.422812,1.471921,1.414653,1.427531,1.427531,34004483
2022-11-01,1.427497,1.435769,1.406572,1.415131,1.415131,27692590
2022-11-02,1.415047,1.424999,1.357452,1.381938,1.381938,33639190
2022-11-03,1.382053,1.421813,1.360936,1.369435,1.369435,52772206
2022-11-04,1.369490,1.444385,1.364699,1.444385,1.444385,72989134
2022-11-05,1.444142,1.473114,1.432674,1.445316,1.445316,51818334
2022-11-06,1.445446,1.452226,1.373032,1.374249,1.374249,33423326
2022-11-07,1.373883,1.397996,1.346546,1.361895,1.361895,37243157
2022-11-08,1.361781,1.378249,1.110540,1.172604,1.172604,77994568
2022-11-09,1.172645,1.182043,0.990418,1.020562,1.020562,79487344
2022-11-10,1.019914,1.155455,1.010489,1.142940,1.142940,41238721
2022-11-11,1.142688,1.148509,1.039599,1.067614,1.067614,28824625
2022-11-12,1.067946,1.070645,1.024613,1.038167,1.038167,18850823
2022-11-13,1.038259,1.058773,0.998341,1.010737,1.010737,25548503
2022-11-14,1.010833,1.028984,0.942394,1.013593,1.013593,29786727
2022-11-15,1.013635,1.045325,1.003036,1.023929,1.023929,18548026
2022-11-16,1.023942,1.031219,0.971862,0.986687,0.986687,22866748
2022-11-17,0.986694,0.988563,0.964848,0.974875,0.974875,13289827
2022-11-18,0.974950,0.994011,0.966164,0.981508,0.981508,16980882
2022-11-19,0.981479,1.007001,0.968943,0.998696,0.998696,15611009
2022-11-20,0.998609,1.013198,0.972986,0.974338,0.974338,19530257
2022-11-21,0.974481,0.974481,0.929199,0.937380,0.937380,23703068
2022-11-22,0.937283,0.967977,0.917480,0.966656,0.966656,25658416
2022-11-23,0.966857,1.001512,0.965235,1.000509,1.000509,19652635
2022-11-24,1.000691,1.016853,0.993055,1.005854,1.005854,21553664
2022-11-25,1.005922,1.006645,0.977130,0.988234,0.988234,14940805
2022-11-26,0.988163,1.010467,0.980543,0.986488,0.986488,25567280
2022-11-27,0.986553,1.010601,0.982201,0.990803,0.990803,13301502
2022-11-28,0.990644,0.999167,0.954724,0.976795,0.976795,16104111
2022-11-29,0.976842,0.992691,0.971168,0.977874,0.977874,21086692
2022-11-30,0.977902,1.023166,0.977842,1.019615,1.019615,20224574
2022-12-01,1.019674,1.022562,0.996430,1.001844,1.001844,15882169
2022-12-02,1.001966,1.037854,0.995214,1.028709,1.028709,19600348
2022-12-03,1.028769,1.030847,0.996159,0.996159,0.996159,11979927
2022-12-04,0.996059,1.007080,0.994544,1.006146,1.006146,12303558
2022-12-05,1.006012,1.028721,1.001687,1.005119,1.005119,14963493
2022-12-06,1.005262,1.024702,1.005262,1.013558,1.013558,15844619
2022-12-07,1.013499,1.017234,0.972722,0.984641,0.984641,17317840
2022-12-08,0.984648,1.004679,0.976464,1.001507,1.001507,12545478
2022-12-09,1.001460,1.002266,0.982416,0.984310,0.984310,12354617
2022-12-10,0.984364,1.003254,0.984267,0.997566,0.997566,9244037
2022-12-11,0.997583,1.007599,0.989131,0.989489,0.989489,11249459
2022-12-12,0.989429,0.989446,0.952847,0.960222,0.960222,16132353
2022-12-13,0.959987,0.978015,0.920520,0.969865,0.969865,23686611
2022-12-14,0.970072,0.980261,0.949941,0.951451,0.951451,17450550
2022-12-15,0.951403,0.969945,0.925170,0.955419,0.955419,31461406
2022-12-16,0.955595,0.961443,0.835145,0.838299,0.838299,25809323
2022-12-17,0.838587,0.864055,0.831188,0.844273,0.844273,24721740
2022-12-18,0.844245,0.848509,0.831950,0.837665,0.837665,12370717
2022-12-19,0.837724,0.844813,0.770296,0.777251,0.777251,18698227
2022-12-20,0.777357,0.809297,0.776982,0.806816,0.806816,12710518
2022-12-21,0.806764,0.808085,0.793469,0.805912,0.805912,12636133
2022-12-22,0.805983,0.808989,0.781566,0.804668,0.804668,13033685
2022-12-23,0.804724,0.814998,0.798599,0.802727,0.802727,11132304
2022-12-24,0.802804,0.806293,0.798777,0.800491,0.800491,9007147
2022-12-25,0.800415,0.800415,0.775574,0.785990,0.785990,9409286
2022-12-26,0.785984,0.795833,0.784284,0.795761,0.795761,9268183
2022-12-27,0.795705,0.796636,0.767022,0.772196,0.772196,12514171
2022-12-28,0.772241,0.773955,0.734084,0.737330,0.737330,15960079
2022-12-29,0.737116,0.742638,0.713457,0.725145,0.725145,12892517
2022-12-30,0.725143,0.730601,0.702864,0.722863,0.722863,15988278
2022-12-31,0.722887,0.726505,0.714461,0.717410,0.717410,11604767
2023-01-01,0.717433,0.720734,0.708503,0.719059,0.719059,11060139
2023-01-02,0.719053,0.743490,0.710926,0.739795,0.739795,14341386
2023-01-03,0.739838,0.757865,0.737112,0.753744,0.753744,18043246
2023-01-04,0.753731,0.773946,0.751395,0.766990,0.766990,15670693
2023-01-05,0.767040,0.775883,0.751355,0.761851,0.761851,13926951
2023-01-06,0.761811,0.771473,0.749114,0.771301,0.771301,12828989
2023-01-07,0.771301,0.794416,0.770783,0.791106,0.791106,11393270
2023-01-08,0.791209,0.824002,0.784812,0.821385,0.821385,12353601
2023-01-09,0.821831,0.851760,0.819450,0.831597,0.831597,20124399
2023-01-10,0.831103,0.843589,0.823137,0.832568,0.832568,18459569
2023-01-11,0.832560,0.857621,0.810430,0.857621,0.857621,20921038
2023-01-12,0.871681,0.892336,0.839377,0.889230,0.889230,27431853
2023-01-13,0.889189,0.925970,0.879947,0.916469,0.916469,22952261
2023-01-14,0.916451,1.035154,0.916451,1.006004,1.006004,53402330
2023-01-15,1.006404,1.077952,0.988416,1.027238,1.027238,54561927
2023-01-16,1.027368,1.046582,0.998162,1.011065,1.011065,26576304
2023-01-17,1.011060,1.058486,0.999367,1.020062,1.020062,24561878
2023-01-18,1.020028,1.036921,0.955663,0.957356,0.957356,28524845
2023-01-19,0.957180,1.057333,0.957180,0.994124,0.994124,43363827
2023-01-20,0.994270,1.066869,0.977172,1.066528,1.066528,23358752
2023-01-21,1.066367,1.175276,1.059203,1.101877,1.101877,72771591
2023-01-22,1.101971,1.136787,1.088922,1.108318,1.108318,30636915
2023-01-23,1.108279,1.128515,1.102309,1.114941,1.114941,27659682
2023-01-24,1.114704,1.146807,1.052084,1.059275,1.059275,29523250
2023-01-25,1.059375,1.114853,1.032226,1.092874,1.092874,25643678
2023-01-26,1.092642,1.113724,1.083445,1.093432,1.093432,22858211
2023-01-27,1.093355,1.125108,1.068911,1.116810,1.116810,25898850
2023-01-28,1.117859,1.143224,1.090466,1.098451,1.098451,21828710
2023-01-29,1.098472,1.178588,1.090761,1.160420,1.160420,55702818
2023-01-30,1.160454,1.160617,1.045916,1.057494,1.057494,34855356
2023-01-31,1.057597,1.077271,1.052082,1.061390,1.061390,23217577
2023-02-01,1.061053,1.096281,1.023555,1.095574,1.095574,28346785
2023-02-02,1.095363,1.140151,1.089300,1.089520,1.089520,29943521
2023-02-03,1.089241,1.151741,1.089241,1.143176,1.143176,31373037
2023-02-04,1.143208,1.174989,1.131761,1.165217,1.165217,30860821
2023-02-05,1.165098,1.228103,1.153013,1.181140,1.181140,60582220
2023-02-06,1.181883,1.185243,1.143823,1.146942,1.146942,30020147
2023-02-07,1.146993,1.216467,1.143501,1.216467,1.216467,31063065
2023-02-08,1.216251,1.257975,1.188089,1.224731,1.224731,36531664
2023-02-09,1.224825,1.230430,1.064249,1.078219,1.078219,41427119
2023-02-10,1.078329,1.102712,1.065210,1.087411,1.087411,28465296
2023-02-11,1.087511,1.094596,1.071478,1.085774,1.085774,19299760
2023-02-12,1.085692,1.110003,1.069087,1.078463,1.078463,19968446
2023-02-13,1.078445,1.080148,1.011666,1.039280,1.039280,27179041
2023-02-14,1.039241,1.062270,1.024251,1.061814,1.061814,23264381
2023-02-15,1.061767,1.148569,1.053198,1.147474,1.147474,25577334
2023-02-16,1.147358,1.171555,1.090676,1.092394,1.092394,29520473
2023-02-17,1.092589,1.163520,1.090991,1.155973,1.155973,32030503
2023-02-18,1.155891,1.187787,1.150482,1.176574,1.176574,26755622
2023-02-19,1.176422,1.213160,1.168160,1.188553,1.188553,31854307
2023-02-20,1.189606,1.273709,1.170097,1.257401,1.257401,43359685
2023-02-21,1.257550,1.294580,1.203926,1.217797,1.217797,46819282
2023-02-22,1.217905,1.442455,1.217905,1.437254,1.437254,304851240
2023-02-23,1.437525,1.474476,1.337946,1.348675,1.348675,158954754
2023-02-24,1.349408,1.349408,1.222901,1.237063,1.237063,59013962
2023-02-25,1.237182,1.246985,1.163942,1.195930,1.195930,32665988
2023-02-26,1.196062,1.217147,1.193087,1.213610,1.213610,22801622
2023-02-27,1.213548,1.220594,1.170023,1.185458,1.185458,29680919
2023-02-28,1.185485,1.193425,1.134791,1.140584,1.140584,24716521
2023-03-01,1.140687,1.202339,1.135487,1.202339,1.202339,25382383
2023-03-02,1.202252,1.202252,1.140961,1.177309,1.177309,26705024
2023-03-03,1.177448,1.178081,1.070412,1.141562,1.141562,38020966
2023-03-04,1.141624,1.147397,1.097863,1.113081,1.113081,23631694
2023-03-05,1.113065,1.142094,1.107056,1.119878,1.119878,20638660
2023-03-06,1.119825,1.144645,1.100867,1.136347,1.136347,24135285
2023-03-07,1.136319,1.144888,1.093313,1.110521,1.110521,21593896
2023-03-08,1.110460,1.111998,1.024345,1.028116,1.028116,26109368
2023-03-09,1.028219,1.061739,0.974732,0.988181,0.988181,31823800
2023-03-10,0.988363,1.016074,0.963748,1.013036,1.013036,36550482
2023-03-11,1.012900,1.029442,0.967152,0.989082,0.989082,25500547
2023-03-12,0.988989,1.058060,0.972254,1.057141,1.057141,22505200
2023-03-13,1.057030,1.105298,1.029945,1.093391,1.093391,31457036
2023-03-14,1.093456,1.230918,1.073233,1.197693,1.197693,77185381
2023-03-15,1.197730,1.242322,1.128008,1.150574,1.150574,53219404
2023-03-16,1.151473,1.207264,1.138509,1.190227,1.190227,30859145
2023-03-17,1.190214,1.251447,1.177697,1.251447,1.251447,32335068
2023-03-18,1.251929,1.261844,1.191426,1.192390,1.192390,27864381
2023-03-19,1.192369,1.260824,1.192314,1.245350,1.245350,29203108
2023-03-20,1.245399,1.265894,1.168042,1.170399,1.170399,34754373
2023-03-21,1.170625,1.195472,1.142487,1.189601,1.189601,29673244
2023-03-22,1.189586,1.189629,1.089024,1.114685,1.114685,29286522
2023-03-23,1.114606,1.186962,1.114499,1.165354,1.165354,24926677
2023-03-24,1.165430,1.174608,1.117519,1.130849,1.130849,24316870
2023-03-25,1.130828,1.140739,1.101530,1.110826,1.110826,16294386
2023-03-26,1.110909,1.147725,1.106930,1.140616,1.140616,16428329
2023-03-27,1.140539,1.153042,1.069130,1.077385,1.077385,26677587
2023-03-28,1.077818,1.094190,1.068649,1.090856,1.090856,20176189
2023-03-29,1.090892,1.146835,1.087894,1.136820,1.136820,25414043
2023-03-30,1.136918,1.151887,1.096267,1.107294,1.107294,26699987
2023-03-31,1.107618,1.132396,1.093715,1.118368,1.118368,22278549
2023-04-01,1.118450,1.130512,1.112955,1.120388,1.120388,19778643
2023-04-02,1.126919,1.132382,1.091478,1.100509,1.100509,18732463
2023-04-03,null,null,null,null,null,null
2023-04-04,null,null,null,null,null,null
2023-04-05,1.113705,1.140098,1.111268,1.138077,1.138077,24440022
