Date,Open,High,Low,Close,Adj Close,Volume
2018-08-12,1.331358,1.397248,1.275739,1.275739,1.275739,2393689
2018-08-13,1.277477,1.287707,1.067577,1.140837,1.140837,2688946
2018-08-14,1.135565,1.137873,1.034272,1.100256,1.100256,3004636
2018-08-15,1.111599,1.228409,1.111795,1.135226,1.135226,2411595
2018-08-16,1.139802,1.173035,1.096905,1.139112,1.139112,1884626
2018-08-17,1.139525,1.202719,1.139726,1.202719,1.202719,1866923
2018-08-18,1.198846,1.236705,1.140439,1.166416,1.166416,1864781
2018-08-19,1.166014,1.225339,1.157130,1.198968,1.198968,1477284
2018-08-20,1.191029,1.476681,1.187836,1.243799,1.243799,5280376
2018-08-21,1.243269,1.245235,1.107832,1.174752,1.174752,4159475
2018-08-22,1.174510,1.229570,1.088348,1.110031,1.110031,2007070
2018-08-23,1.110126,1.147478,1.091629,1.147478,1.147478,1712903
2018-08-24,1.145416,1.157246,1.120415,1.147715,1.147715,1728311
2018-08-25,1.146622,1.173023,1.124955,1.171732,1.171732,1083272
2018-08-26,1.172851,1.174985,1.115472,1.141340,1.141340,1395234
2018-08-27,1.141666,1.157024,1.124761,1.156797,1.156797,1487348
2018-08-28,1.157961,1.193679,1.139652,1.180544,1.180544,1760600
2018-08-29,1.180279,1.193933,1.161674,1.172831,1.172831,1510138
2018-08-30,1.173258,1.182015,1.140686,1.162077,1.162077,1602066
2018-08-31,1.162462,1.173870,1.138094,1.172929,1.172929,1488180
2018-09-01,1.172817,1.223174,1.149392,1.213001,1.213001,1642280
2018-09-02,1.213553,1.235227,1.190448,1.202923,1.202923,1397663
2018-09-03,1.207115,1.222438,1.188830,1.218679,1.218679,2083018
2018-09-04,1.219971,1.254957,1.215033,1.242218,1.242218,1734070
2018-09-05,1.242417,1.262554,1.118697,1.118697,1.118697,2840952
2018-09-06,1.116393,1.115338,1.037944,1.065445,1.065445,1947749
2018-09-07,1.062062,1.089174,1.046127,1.062073,1.062073,1668133
2018-09-08,1.054774,1.083820,0.994165,0.997117,0.997117,1934430
2018-09-09,0.996251,1.080461,0.988477,1.037339,1.037339,1710779
2018-09-10,1.037261,1.316037,1.026936,1.213967,1.213967,2787880
2018-09-11,1.226044,1.225938,1.082044,1.126309,1.126309,2660493
2018-09-12,1.123376,1.137566,1.026074,1.085142,1.085142,1897453
2018-09-13,1.084789,1.155542,1.083349,1.152742,1.152742,1631902
2018-09-14,1.148250,1.440445,1.100325,1.349398,1.349398,4410243
2018-09-15,1.344720,1.505908,1.312418,1.398065,1.398065,4286429
2018-09-16,1.395717,1.438042,1.325473,1.428960,1.428960,2265405
2018-09-17,1.431119,1.450500,1.194747,1.287376,1.287376,6363507
2018-09-18,1.286013,1.329872,1.212036,1.290263,1.290263,2611458
2018-09-19,1.291513,1.351637,1.258390,1.331528,1.331528,3084853
2018-09-20,1.335538,1.450412,1.283108,1.449776,1.449776,3506014
2018-09-21,1.449725,1.521854,1.389947,1.409831,1.409831,4382057
2018-09-22,1.416133,1.435092,1.370912,1.413327,1.413327,1874272
2018-09-23,1.416176,1.452707,1.387791,1.413649,1.413649,1691339
2018-09-24,1.414440,1.417797,1.298005,1.331394,1.331394,1992955
2018-09-25,1.334534,1.334459,1.232720,1.253102,1.253102,1529353
2018-09-26,1.254887,1.296104,1.232272,1.232308,1.232308,1296525
2018-09-27,1.233533,1.257476,1.192583,1.237448,1.237448,2159790
2018-09-28,1.241651,1.277098,1.219998,1.225281,1.225281,1799176
2018-09-29,1.224127,1.258110,1.195725,1.239525,1.239525,1177700
2018-09-30,1.240559,1.278487,1.215120,1.227606,1.227606,1786290
2018-10-01,1.228278,1.245976,1.153896,1.165600,1.165600,1804820
2018-10-02,1.163148,1.177825,1.149101,1.152892,1.152892,1711147
2018-10-03,1.154121,1.168194,1.120790,1.139682,1.139682,1789592
2018-10-04,1.147795,1.182029,1.128122,1.130804,1.130804,1761746
2018-10-05,1.131933,1.154632,1.132522,1.145742,1.145742,952819
2018-10-06,1.149941,1.192623,1.145574,1.158390,1.158390,1268155
2018-10-07,1.160507,1.163942,1.129118,1.143396,1.143396,677950
2018-10-08,1.143196,1.197216,1.141047,1.182198,1.182198,1543738
2018-10-09,1.184086,1.234840,1.173657,1.215739,1.215739,1608344
2018-10-10,1.218850,1.242472,1.158684,1.185719,1.185719,1571680
2018-10-11,1.185181,1.184641,1.064691,1.069052,1.069052,1826978
2018-10-12,1.058647,1.079111,1.043569,1.077961,1.077961,1484655
2018-10-13,1.077252,1.089023,1.062149,1.076059,1.076059,882790
2018-10-14,1.074416,1.078635,1.040613,1.055879,1.055879,1207467
2018-10-15,1.055412,1.186245,1.046148,1.185931,1.185931,3763395
2018-10-16,1.183738,1.275970,1.151980,1.267350,1.267350,5211041
2018-10-17,1.271108,1.271933,1.188359,1.217982,1.217982,2981737
2018-10-18,1.221609,1.221769,1.151969,1.154605,1.154605,2324940
2018-10-19,1.154875,1.163434,1.123090,1.137760,1.137760,2040097
2018-10-20,1.136997,1.146157,1.125658,1.139140,1.139140,1136277
2018-10-21,1.139625,1.173914,1.133839,1.166273,1.166273,1109652
2018-10-22,1.165735,1.235473,1.154190,1.232101,1.232101,2209144
2018-10-23,1.233810,1.241152,1.193583,1.204369,1.204369,2190464
2018-10-24,1.202442,1.205204,1.173760,1.173760,1.173760,1642694
2018-10-25,1.189109,1.191415,1.164001,1.183848,1.183848,1426491
2018-10-26,1.182758,1.202094,1.177327,1.196255,1.196255,1793926
2018-10-27,1.194108,1.197622,1.179695,1.181752,1.181752,910406
2018-10-28,1.185897,1.192764,1.174277,1.188311,1.188311,719649
2018-10-29,1.185714,1.190935,1.121260,1.125134,1.125134,2070975
2018-10-30,1.126286,1.150734,1.122481,1.129798,1.129798,1590920
2018-10-31,1.131138,1.136447,1.114265,1.133985,1.133985,1887339
2018-11-01,1.133791,1.166227,1.133861,1.145070,1.145070,2029780
2018-11-02,1.145018,1.167817,1.141951,1.148853,1.148853,2031268
2018-11-03,1.148773,1.156063,1.138393,1.154605,1.154605,1271212
2018-11-04,1.155237,1.171136,1.151367,1.163896,1.163896,1426644
2018-11-05,1.161685,1.186655,1.145211,1.146466,1.146466,3204568
2018-11-06,1.150252,1.176480,1.147369,1.166830,1.166830,2523058
2018-11-07,1.169673,1.183001,1.159186,1.161756,1.161756,2278691
2018-11-08,1.161161,1.163226,1.154816,1.158599,1.158599,2835967
2018-11-09,1.158679,1.162728,1.134537,1.141654,1.141654,2407763
2018-11-10,1.141663,1.156560,1.138241,1.154246,1.154246,2260002
2018-11-11,1.154801,1.165065,1.147912,1.163002,1.163002,2070942
2018-11-12,1.166270,1.169322,1.122578,1.128524,1.128524,2877739
2018-11-13,1.126315,1.131491,1.096721,1.100001,1.100001,2229264
2018-11-14,1.097995,1.120890,0.966670,0.987948,0.987948,3339989
2018-11-15,0.991678,0.996382,0.949103,0.981765,0.981765,2961871
2018-11-16,0.983028,0.998329,0.965558,0.973929,0.973929,2196717
2018-11-17,0.975321,0.982563,0.951329,0.957092,0.957092,1630976
2018-11-18,0.959229,0.968921,0.940919,0.950091,0.950091,1741896
2018-11-19,0.950065,0.955387,0.702051,0.723906,0.723906,3956976
2018-11-20,0.720746,0.774048,0.607265,0.629312,0.629312,5074851
2018-11-21,0.631095,0.645376,0.583511,0.633626,0.633626,2838695
2018-11-22,0.638493,0.660901,0.598966,0.601276,0.601276,1543632
2018-11-23,0.598003,0.604375,0.548824,0.559923,0.559923,2419503
2018-11-24,0.560161,0.579317,0.487749,0.499931,0.499931,1388195
2018-11-25,0.498703,0.526067,0.427043,0.520105,0.520105,2545118
2018-11-26,0.520655,0.559093,0.478772,0.501708,0.501708,1827331
2018-11-27,0.501509,0.508533,0.480620,0.500430,0.500430,1356850
2018-11-28,0.500019,0.524728,0.498601,0.511969,0.511969,2867570
2018-11-29,0.512524,0.512576,0.449274,0.494336,0.494336,3481345
2018-11-30,0.495730,0.495712,0.424067,0.437300,0.437300,2150651
2018-12-01,0.438221,0.458945,0.425576,0.453023,0.453023,1883595
2018-12-02,0.452385,0.456450,0.429667,0.434088,0.434088,1348313
2018-12-03,0.433729,0.434487,0.387452,0.387447,0.387447,1602026
2018-12-04,0.388271,0.398714,0.374517,0.384187,0.384187,1836740
2018-12-05,0.384491,0.385003,0.340704,0.344203,0.344203,1945225
2018-12-06,0.343642,0.344853,0.305405,0.307006,0.307006,2795387
2018-12-07,0.304077,0.328066,0.276587,0.326117,0.326117,1956344
2018-12-08,0.328414,0.347619,0.323440,0.346361,0.346361,1497341
2018-12-09,0.344933,0.368273,0.344405,0.354916,0.354916,1630621
2018-12-10,0.354876,0.354993,0.313894,0.317715,0.317715,1413860
2018-12-11,0.317945,0.324039,0.313500,0.321812,0.321812,1154638
2018-12-12,0.321883,0.371092,0.321883,0.365944,0.365944,1937338
2018-12-13,0.365570,0.383175,0.326718,0.327540,0.327540,2612918
2018-12-14,0.327472,0.336309,0.324136,0.330035,0.330035,1211826
2018-12-15,0.331542,0.346850,0.330800,0.344031,0.344031,1079578
2018-12-16,0.344252,0.353257,0.339071,0.348535,0.348535,1139667
2018-12-17,0.348849,0.378859,0.345515,0.369340,0.369340,1184011
2018-12-18,0.370320,0.384705,0.365745,0.384760,0.384760,1514804
2018-12-19,0.385376,0.424340,0.384185,0.393062,0.393062,1962092
2018-12-20,0.390835,0.424226,0.387671,0.411845,0.411845,1947705
2018-12-21,0.411489,0.423584,0.390918,0.405439,0.405439,5462435
2018-12-22,0.406668,0.412576,0.370909,0.412488,0.412488,1253145
2018-12-23,0.411943,0.453170,0.411943,0.451159,0.451159,1349900
2018-12-24,0.450945,0.496199,0.450925,0.467971,0.467971,1463496
2018-12-25,0.469127,0.470567,0.428999,0.433524,0.433524,1005022
2018-12-26,0.433749,0.468747,0.433428,0.460216,0.460216,883643
2018-12-27,0.462001,0.464397,0.409715,0.411815,0.411815,947316
2018-12-28,0.410537,0.445124,0.401999,0.444548,0.444548,964147
2018-12-29,0.445020,0.456783,0.435497,0.446044,0.446044,692764
2018-12-30,0.445833,0.446175,0.425923,0.435538,0.435538,609721
2018-12-31,0.435749,0.436290,0.402009,0.402582,0.402582,831446
2019-01-01,0.402970,0.420481,0.401056,0.414179,0.414179,623086
2019-01-02,0.414735,0.429309,0.404662,0.428711,0.428711,3316521
2019-01-03,0.428454,0.428165,0.422498,0.423275,0.423275,2894324
2019-01-04,0.423281,0.424008,0.422460,0.423877,0.423877,2882126
2019-01-05,0.423809,0.424772,0.423767,0.424046,0.424046,2802279
2019-01-06,0.424033,0.425320,0.423289,0.424455,0.424455,2796013
2019-01-07,0.424531,0.424230,0.419246,0.419387,0.419387,3039462
2019-01-08,0.419482,0.426916,0.420087,0.423360,0.423360,2985954
2019-01-09,0.423485,0.429857,0.419061,0.429245,0.429245,728029
2019-01-10,0.429690,0.437459,0.388921,0.393545,0.393545,666564
2019-01-11,0.394133,0.399553,0.390169,0.392241,0.392241,488313
2019-01-12,0.392817,0.393992,0.366082,0.370354,0.370354,570792
2019-01-13,0.370521,0.374202,0.337993,0.344410,0.344410,618923
2019-01-14,0.344550,0.370176,0.343877,0.363167,0.363167,417649
2019-01-15,0.363004,0.367513,0.353471,0.357421,0.357421,483391
2019-01-16,0.357087,0.381156,0.356366,0.372803,0.372803,450993
2019-01-17,0.372415,0.377419,0.371853,0.374825,0.374825,414521
2019-01-18,0.374953,0.385456,0.374366,0.384603,0.384603,427835
2019-01-19,0.384573,0.394636,0.377835,0.384744,0.384744,504906
2019-01-20,0.384648,0.388407,0.374035,0.376982,0.376982,504405
2019-01-21,0.376902,0.381245,0.370226,0.372482,0.372482,973146
2019-01-22,0.372248,0.377575,0.365611,0.373031,0.373031,811062
2019-01-23,0.373018,0.373586,0.363225,0.373586,0.373586,705437
2019-01-24,0.370616,0.373733,0.362889,0.370914,0.370914,1031392
2019-01-25,0.371308,0.373940,0.361583,0.363833,0.363833,1170883
2019-01-26,0.363932,0.367262,0.359762,0.359831,0.359831,1171753
2019-01-27,0.360245,0.360245,0.349968,0.352396,0.352396,1429484
2019-01-28,0.352339,0.354731,0.329340,0.331382,0.331382,2307864
2019-01-29,0.331123,0.333924,0.320631,0.326161,0.326161,1971403
2019-01-30,0.326087,0.330575,0.323367,0.330575,0.330575,2568979
2019-01-31,0.330057,0.332580,0.323641,0.331021,0.331021,2182513
2019-02-01,0.331198,0.334923,0.327962,0.333883,0.333883,3477054
2019-02-02,0.333486,0.334470,0.329298,0.332572,0.332572,1660209
2019-02-03,0.332263,0.334224,0.325642,0.326118,0.326118,3030698
2019-02-04,0.326065,0.327818,0.321836,0.323512,0.323512,8045627
2019-02-05,0.323241,0.328034,0.321409,0.325600,0.325600,1924105
2019-02-06,0.325532,0.329279,0.321372,0.323334,0.323334,4588677
2019-02-07,0.323690,0.326629,0.319239,0.320909,0.320909,821122
2019-02-08,0.321445,0.342722,0.317277,0.342220,0.342220,2838828
2019-02-09,0.342797,0.351085,0.334042,0.335246,0.335246,1447023
2019-02-10,0.334987,0.336098,0.330278,0.334684,0.334684,2417043
2019-02-11,0.334701,0.342656,0.334414,0.339876,0.339876,2363911
2019-02-12,0.340264,0.344425,0.337196,0.344107,0.344107,2138815
2019-02-13,0.343928,0.350150,0.343041,0.350409,0.350409,1661769
2019-02-14,0.350453,0.364850,0.350103,0.364050,0.364050,2140467
2019-02-15,0.364539,0.402758,0.364408,0.397038,0.397038,2283724
2019-02-16,0.397218,0.408851,0.377532,0.383362,0.383362,2003539
2019-02-17,0.385480,0.395161,0.383293,0.386795,0.386795,1651123
2019-02-18,0.386803,0.409015,0.385821,0.401130,0.401130,2486793
2019-02-19,0.401458,0.409802,0.394562,0.397942,0.397942,2267218
2019-02-20,0.398624,0.409352,0.390776,0.408823,0.408823,1676190
2019-02-21,0.408580,0.409250,0.385846,0.386582,0.386582,1991324
2019-02-22,0.386254,0.398457,0.386139,0.393791,0.393791,3109917
2019-02-23,0.393525,0.403916,0.388672,0.397823,0.397823,3517408
2019-02-24,0.397661,0.407628,0.375028,0.375028,0.375028,3040773
2019-02-25,0.374829,0.385678,0.373275,0.378735,0.378735,2981137
2019-02-26,0.378017,0.380347,0.354570,0.357958,0.357958,3733627
2019-02-27,0.358264,0.367034,0.357126,0.361951,0.361951,4475350
2019-02-28,0.361789,0.363265,0.356402,0.360518,0.360518,2892113
2019-03-01,0.360269,0.365710,0.358803,0.362102,0.362102,4500557
2019-03-02,0.361082,0.363380,0.354141,0.357380,0.357380,3797610
2019-03-03,0.356701,0.370931,0.354098,0.356308,0.356308,4302914
2019-03-04,0.356012,0.364145,0.350219,0.357898,0.357898,4276167
2019-03-05,0.359366,0.375055,0.357322,0.371433,0.371433,3905101
2019-03-06,0.371031,0.379008,0.368494,0.371124,0.371124,4229225
2019-03-07,0.371972,0.374910,0.367670,0.373268,0.373268,4581146
2019-03-08,0.373738,0.377145,0.362985,0.365981,0.365981,4541017
2019-03-09,0.367504,0.373935,0.363056,0.371553,0.371553,4157236
2019-03-10,0.372191,0.416293,0.370738,0.404135,0.404135,5756022
2019-03-11,0.404478,0.430582,0.398956,0.402830,0.402830,4849952
2019-03-12,0.402942,0.409361,0.386846,0.406366,0.406366,4581521
2019-03-13,0.407178,0.407677,0.393695,0.400201,0.400201,4200472
2019-03-14,0.399655,0.399614,0.389691,0.396900,0.396900,4924492
2019-03-15,0.396578,0.401407,0.394659,0.399229,0.399229,4440204
2019-03-16,0.399299,0.450220,0.398226,0.444953,0.444953,6019151
2019-03-17,0.443549,0.445440,0.427081,0.436944,0.436944,4789434
2019-03-18,0.437292,0.439970,0.428910,0.437361,0.437361,4873784
2019-03-19,0.437873,0.524482,0.432785,0.524431,0.524431,7262429
2019-03-20,0.523312,0.563719,0.483712,0.562150,0.562150,7806194
2019-03-21,0.560741,0.740757,0.560366,0.732372,0.732372,10278757
2019-03-22,0.727998,0.733844,0.639440,0.666326,0.666326,5666084
2019-03-23,0.666784,0.674903,0.608794,0.644725,0.644725,3347834
2019-03-24,0.643414,0.647889,0.585858,0.594662,0.594662,2933221
2019-03-25,0.595418,0.652651,0.584369,0.606182,0.606182,3451602
2019-03-26,0.605415,0.605443,0.583803,0.595966,0.595966,2260228
2019-03-27,0.594561,0.644674,0.592359,0.644247,0.644247,2610471
2019-03-28,0.644247,0.717218,0.636370,0.702591,0.702591,4414174
2019-03-29,0.702591,0.847228,0.694682,0.798968,0.798968,7305164
2019-03-30,0.794424,0.845597,0.777218,0.844371,0.844371,3844739
2019-03-31,0.844371,0.979085,0.841254,0.944320,0.944320,7975608
2019-04-01,0.942167,0.954975,0.866304,0.876917,0.876917,6075028
2019-04-02,0.877227,0.918905,0.836543,0.911872,0.911872,8297242
2019-04-03,0.915277,0.925059,0.821189,0.840427,0.840427,7407573
2019-04-04,0.839036,0.900065,0.763549,0.771189,0.771189,7647610
2019-04-05,0.773183,0.912345,0.772055,0.907448,0.907448,7679718
2019-04-06,0.908318,0.908683,0.853461,0.855765,0.855765,5904991
2019-04-07,0.855995,0.881371,0.853925,0.871700,0.871700,5364550
2019-04-08,0.871431,0.893138,0.818381,0.832089,0.832089,6915376
2019-04-09,0.832089,0.894796,0.797801,0.834319,0.834319,4619829
2019-04-10,0.835468,0.912039,0.833958,0.908012,0.908012,4227599
2019-04-11,0.908038,0.911309,0.827360,0.832476,0.832476,4026389
2019-04-12,0.832025,0.864211,0.811198,0.860520,0.860520,3025868
2019-04-13,0.859545,0.882492,0.846519,0.867169,0.867169,2844275
2019-04-14,0.867169,1.013290,0.850896,1.009956,1.009956,6970099
2019-04-15,1.009956,1.056626,0.934557,0.946574,0.946574,6455539
2019-04-16,0.945720,1.025028,0.921515,1.021747,1.021747,4541988
2019-04-17,1.022090,1.122289,1.018034,1.120386,1.120386,6174441
2019-04-18,1.120152,1.227601,1.119117,1.227601,1.227601,10492497
2019-04-19,1.226588,1.247169,1.139450,1.206086,1.206086,7467527
2019-04-20,1.206086,1.232911,1.167393,1.193118,1.193118,5404074
2019-04-21,1.193660,1.212399,1.152507,1.177799,1.177799,4049109
2019-04-22,1.178157,1.200209,1.163132,1.196852,1.196852,4464176
2019-04-23,1.197950,1.324722,1.192918,1.297282,1.297282,7930209
2019-04-24,1.297019,1.297019,1.092012,1.106024,1.106024,8641524
2019-04-25,1.105926,1.137573,1.005480,1.007669,1.007669,6212861
2019-04-26,1.008154,1.029331,0.923012,1.029331,1.029331,7915315
2019-04-27,1.029259,1.119088,1.029259,1.094178,1.094178,5308386
2019-04-28,1.093648,1.113627,1.039224,1.053699,1.053699,4672849
2019-04-29,1.055678,1.066864,0.990899,1.014157,1.014157,4542674
2019-04-30,1.015365,1.095079,1.005731,1.087233,1.087233,4418277
2019-05-01,1.086473,1.100055,1.063452,1.068757,1.068757,3660976
2019-05-02,1.068814,1.179106,1.060142,1.158136,1.158136,5027904
2019-05-03,1.158136,1.182160,1.148301,1.169573,1.169573,5079673
2019-05-04,1.169573,1.173866,1.029775,1.077800,1.077800,4799498
2019-05-05,1.078634,1.078720,1.029571,1.039371,1.039371,3557707
2019-05-06,1.040557,1.097007,1.020080,1.080977,1.080977,4433504
2019-05-07,1.080528,1.131559,1.074565,1.075819,1.075819,3875401
2019-05-08,1.074079,1.075041,1.019868,1.045832,1.045832,4744204
2019-05-09,1.045832,1.066341,0.967442,0.984073,0.984073,4891318
2019-05-10,0.983973,1.040045,0.967024,0.991412,0.991412,4886444
2019-05-11,0.991276,1.172574,0.989604,1.133270,1.133270,8011591
2019-05-12,1.128057,1.175612,1.063036,1.087939,1.087939,6225957
2019-05-13,1.087939,1.227083,1.084268,1.184190,1.184190,8075512
2019-05-14,1.184088,1.314731,1.155838,1.314731,1.314731,7438999
2019-05-15,1.314197,1.591195,1.314330,1.591195,1.591195,12043144
2019-05-16,1.592621,1.636473,1.457490,1.526012,1.526012,10664557
2019-05-17,1.526597,1.584003,1.375273,1.494258,1.494258,12091287
2019-05-18,1.494258,1.553127,1.466809,1.468915,1.468915,5337026
2019-05-19,1.468991,1.643086,1.464998,1.641897,1.641897,6775136
2019-05-20,1.642437,1.642437,1.458343,1.487863,1.487863,6072713
2019-05-21,1.487632,1.498104,1.464675,1.477676,1.477676,2878597
2019-05-22,1.477508,1.487656,1.389745,1.393216,1.393216,4766623
2019-05-23,1.392913,1.453366,1.325847,1.452538,1.452538,5201172
2019-05-24,1.451858,1.460918,1.395431,1.408825,1.408825,4153923
2019-05-25,1.408825,1.431178,1.389494,1.399150,1.399150,3271392
2019-05-26,1.399150,1.488858,1.353200,1.485363,1.485363,5344165
2019-05-27,1.484842,1.512899,1.448879,1.473980,1.473980,4600814
2019-05-28,1.470879,1.472582,1.414087,1.416279,1.416279,5324239
2019-05-29,1.418282,1.440242,1.399906,1.428123,1.428123,5700040
2019-05-30,1.428657,1.508810,1.308327,1.335073,1.335073,9647001
2019-05-31,1.335073,1.364500,1.283678,1.347111,1.347111,5849969
2019-06-01,1.347482,1.351393,1.312548,1.315892,1.315892,4692006
2019-06-02,1.315892,1.390857,1.312651,1.354090,1.354090,4515709
2019-06-03,1.354348,1.354348,1.229989,1.236693,1.236693,5092564
2019-06-04,1.232033,1.233588,1.023824,1.078622,1.078622,8821034
2019-06-05,1.079214,1.099509,1.013192,1.054042,1.054042,7909209
2019-06-06,1.053588,1.215539,1.030362,1.178025,1.178025,7435490
2019-06-07,1.178353,1.258378,1.157011,1.164177,1.164177,4905349
2019-06-08,1.163106,1.170108,1.089856,1.113193,1.113193,3890929
2019-06-09,1.113043,1.128365,1.050705,1.083923,1.083923,3731694
2019-06-10,1.082965,1.158317,1.071536,1.147654,1.147654,4350409
2019-06-11,1.147322,1.154066,1.078807,1.130774,1.130774,4018824
2019-06-12,1.130714,1.137517,1.082963,1.121120,1.121120,4466063
2019-06-13,1.120885,1.153762,1.104694,1.130777,1.130777,4449889
2019-06-14,1.130667,1.139653,1.073018,1.092831,1.092831,5253527
2019-06-15,1.091780,1.123449,1.077876,1.108713,1.108713,4670989
2019-06-16,1.108713,1.156660,1.106647,1.152131,1.152131,5081264
2019-06-17,1.151851,1.200828,1.143158,1.184988,1.184988,5564190
2019-06-18,1.186027,1.204226,1.089135,1.095970,1.095970,6043137
